segment,dateApp,dateDepart,dateReturn,ZipCode,Country,tripCost,travelersCount,nightsCount
Standard,2023-08-29,2023-09-10,2023-09-14,40631,Spain,551.15,1,4
Standard,2023-08-15,2023-08-30,2023-09-06,86070,Spain,862.10,1,7
Premium,2022-11-13,2022-11-28,2022-12-02,39285,Italy,431.52,2,4
Standard,2023-10-26,2023-11-12,2023-11-19,25883,,617.24,2,7
Standard,2022-11-16,2022-12-05,2022-12-13,63495,US,555.28,1,8
Standard,2023-06-25,2023-07-07,2023-07-09,63306,US,224.34,1,2
Premium,2022-02-13,2022-02-24,2022-02-26,72908,US,205.45,2,2
Economy,2022-10-17,2022-10-28,2022-10-30,62818,US,183.69,2,2
Economy,2024-01-19,2024-02-05,2024-02-08,97577,US,305.24,1,3
Economy,2023-04-01,2023-04-18,2023-04-20,88271,Canada,216.30,1,2
Premium,2022-06-03,2022-06-19,2022-06-23,27528,US,493.74,2,4
Standard,2024-02-29,2024-03-12,2024-03-18,06772,US,694.25,1,6
Standard,2022-02-03,2022-02-16,2022-02-27,04212,US,952.73,1,11
Standard,2023-01-05,2023-01-20,2023-01-25,40194,US,549.98,1,5
Economy,2024-03-04,2024-03-13,2024-03-17,28653,US,433.70,1,4
Economy,2024-06-01,2024-06-17,2024-06-26,57898,US,1075.81,3,9
Premium,2023-01-19,2023-01-28,2023-02-03,24430,US,488.28,1,6
Economy,2024-01-12,2024-01-22,2024-01-26,26712,US,554.32,2,4
Economy,2023-06-16,2023-07-01,2023-07-05,43205,US,405.41,2,4
Premium,2023-12-18,2023-12-28,2024-01-03,33689,Mexico,752.60,1,6
Premium,2024-09-08,2024-09-24,2024-09-26,39515,US,273.29,1,2
Premium,2023-06-22,2023-07-06,2023-07-14,98480,US,871.81,1,8
Premium,2024-08-22,2024-09-06,2024-09-08,97995,US,267.93,1,2
Premium,2022-04-23,2022-05-04,2022-05-08,19642,US,460.88,3,4
Economy,2023-10-11,2023-10-21,2023-10-23,33649,US,222.56,3,2
Premium,2022-07-17,2022-08-06,2022-08-12,71872,US,478.06,1,6
Economy,2024-08-25,2024-09-07,2024-09-13,80665,US,585.45,2,6
Economy,2024-05-28,2024-06-13,2024-06-16,49086,Mexico,318.72,1,3
Economy,2023-06-16,2023-06-28,2023-07-01,30336,US,301.91,1,3
Standard,2024-06-13,2024-06-27,2024-07-01,47426,US,407.96,3,4
Premium,2024-04-08,2024-04-21,2024-04-24,63551,US,397.82,2,3
Premium,2022-01-07,2022-01-21,2022-01-23,28136,Italy,197.72,2,2
Economy,2023-08-28,2023-09-11,2023-09-13,72334,US,204.07,2,2
Economy,2024-12-22,2025-01-07,2025-01-11,23181,Australia,397.42,1,4
Economy,2024-09-27,2024-10-13,2024-10-14,29296,US,121.95,2,1
Standard,2024-06-04,2024-06-30,2024-07-01,44491,Germany,85.32,1,1
Economy,2024-06-02,2024-06-23,2024-06-26,10972,US,458.52,1,3
Economy,2023-08-29,2023-09-20,2023-09-28,30871,US,1009.32,1,8
Standard,2022-10-28,2022-11-14,2022-11-22,37547,US,504.16,3,8
Standard,2024-05-25,2024-06-14,2024-06-16,34054,,190.95,1,2
Standard,2023-06-21,2023-07-07,2023-07-10,84991,US,192.68,5,3
Economy,2023-01-20,2023-01-31,2023-02-05,42374,US,451.80,4,5
Standard,2022-06-01,2022-06-10,2022-06-17,57676,US,968.96,1,7
Economy,2022-08-09,2022-08-29,2022-09-01,36497,US,441.36,5,3
Standard,2023-06-03,2023-06-15,2023-06-19,94634,,305.64,1,4
Standard,2023-01-20,2023-02-04,2023-02-11,89300,US,713.74,1,7
Economy,2023-12-25,2024-01-06,2024-01-09,72447,US,127.43,2,3
Standard,2022-06-03,2022-06-16,2022-06-20,52113,US,506.42,1,4
Premium,2023-05-31,2023-06-16,2023-06-26,71662,Italy,1265.75,1,10
Economy,2022-08-03,2022-08-17,2022-08-21,70290,US,354.48,1,4
Standard,2022-06-07,2022-06-18,2022-06-24,51801,US,791.86,2,6
Standard,2023-06-04,2023-06-18,2023-06-21,15687,France,308.22,2,3
Standard,2023-08-16,2023-08-28,2023-09-01,22095,US,297.92,1,4
Economy,2022-06-15,2022-07-02,2022-07-05,75221,Japan,253.76,5,3
Premium,2024-10-23,2024-10-31,2024-11-09,25033,Germany,900.53,1,9
Standard,2022-10-07,2022-10-20,2022-10-25,01810,US,183.94,2,5
Economy,2024-09-24,2024-10-03,2024-10-09,11576,,775.78,1,6
Economy,2023-04-16,2023-05-02,2023-05-04,76323,US,221.90,1,2
Economy,2024-04-01,2024-04-24,2024-04-26,83514,Australia,232.33,1,2
Economy,2024-01-23,2024-02-05,2024-02-06,67840,US,105.19,3,1
Standard,2022-06-20,2022-06-30,2022-07-04,14515,US,440.60,4,4
Economy,2023-02-20,2023-03-03,2023-03-11,82792,US,888.94,4,8
Economy,2023-10-11,2023-10-22,2023-10-25,81914,US,295.67,2,3
Standard,2023-03-17,2023-03-27,2023-03-31,60903,US,398.67,3,4
Premium,2024-01-21,2024-02-02,2024-02-05,76347,,292.40,3,3
Premium,2024-12-05,2024-12-17,2024-12-19,37536,Australia,232.30,2,2
Economy,2022-02-21,2022-03-08,2022-03-10,78212,US,133.93,2,2
Standard,2024-10-27,2024-11-11,2024-11-15,51148,US,647.60,2,4
Economy,2024-10-28,2024-11-10,2024-11-15,51484,US,461.35,3,5
Premium,2023-07-08,2023-07-22,2023-07-25,91331,,339.67,1,3
Economy,2022-06-08,2022-06-23,2022-06-26,96606,US,379.72,2,3
Standard,2024-01-10,2024-01-22,2024-01-25,52699,US,478.03,1,3
Premium,2023-01-09,2023-01-24,2023-01-30,59222,,499.45,1,6
Economy,2022-10-11,2022-11-01,2022-11-05,72451,Canada,442.80,3,4
Economy,2024-04-10,2024-04-25,2024-04-27,16786,US,209.87,1,2
Standard,2022-12-10,2022-12-24,2022-12-26,88079,US,212.51,2,2
Premium,2022-12-18,2023-01-02,2023-01-06,18387,US,349.18,3,4
Economy,2023-01-22,2023-02-05,2023-02-11,39646,US,735.34,2,6
Economy,2023-12-05,2023-12-16,2023-12-24,42181,US,1021.61,1,8
Economy,2023-12-21,2023-12-30,2024-01-05,39804,US,837.15,1,6
Premium,2024-03-06,2024-03-20,2024-03-25,31404,US,493.23,1,5
Economy,2023-05-22,2023-06-04,2023-06-06,35192,US,150.96,1,2
Economy,2024-02-13,2024-02-29,2024-03-01,12341,Japan,105.27,1,1
Premium,2023-06-30,2023-07-15,2023-07-19,36706,US,166.49,2,4
Economy,2024-07-11,2024-07-20,2024-07-27,58212,US,912.64,1,7
Standard,2024-10-06,2024-10-17,2024-10-22,14256,US,472.91,2,5
Standard,2023-02-20,2023-03-03,2023-03-05,67573,US,182.84,1,2
Economy,2024-08-22,2024-09-03,2024-09-06,79777,US,283.49,1,3
Economy,2023-09-26,2023-10-10,2023-10-13,66443,US,180.51,2,3
Economy,2024-06-25,2024-07-10,2024-07-15,96401,US,511.12,1,5
Standard,2024-10-01,2024-10-11,2024-10-20,60590,Japan,1410.39,1,9
Economy,2022-04-15,2022-04-24,2022-04-27,06140,UK,170.06,3,3
Economy,2024-05-27,2024-06-10,2024-06-13,11424,US,250.44,1,3
Standard,2024-08-25,2024-09-04,2024-09-09,12520,US,544.74,1,5
Standard,2022-10-12,2022-10-24,2022-10-30,07537,US,479.64,2,6
Standard,2023-08-19,2023-09-02,2023-09-05,65110,Germany,384.16,2,3
Standard,2022-07-07,2022-07-22,2022-07-24,62376,US,232.22,1,2
Standard,2023-02-12,2023-02-25,2023-02-28,97002,US,386.92,2,3
Standard,2024-12-29,2025-01-13,2025-01-17,79700,US,490.44,1,4
Standard,2023-04-05,2023-04-16,2023-04-18,20782,US,182.65,1,2
Economy,2023-10-01,2023-10-11,2023-10-16,95883,,473.44,4,5
Economy,2022-12-15,2022-12-28,2023-01-06,56267,US,792.08,3,9
Economy,2023-07-18,2023-07-31,2023-08-03,44515,US,321.15,1,3
Standard,2024-11-10,2024-11-18,2024-11-20,16620,US,188.14,1,2
Economy,2023-08-13,2023-08-26,2023-08-29,13947,US,383.67,1,3
Standard,2024-04-11,2024-04-21,2024-04-25,23630,Japan,372.63,1,4
Economy,2023-07-21,2023-08-09,2023-08-11,71688,US,221.03,1,2
Economy,2024-08-13,2024-08-26,2024-08-28,37290,US,170.09,2,2
Premium,2023-08-31,2023-09-15,2023-09-19,08229,US,361.96,1,4
Economy,2024-04-20,2024-05-01,2024-05-05,66644,UK,424.89,2,4
Standard,2022-10-01,2022-10-25,2022-10-29,44864,US,328.19,2,4
Economy,2022-12-08,2022-12-18,2022-12-21,47459,US,273.09,3,3
Standard,2024-11-19,2024-12-06,2024-12-08,23870,US,196.22,3,2
Standard,2023-06-15,2023-06-27,2023-07-02,10829,US,359.39,2,5
Standard,2023-05-20,2023-06-02,2023-06-08,03771,US,636.15,1,6
Economy,2023-06-13,2023-06-24,2023-06-29,46016,US,660.22,3,5
Economy,2022-10-20,2022-11-04,2022-11-10,82853,US,283.41,4,6
Premium,2023-08-07,2023-08-23,2023-08-25,03785,US,221.84,1,2
Standard,2023-10-17,2023-10-29,2023-10-31,63208,US,194.30,3,2
Standard,2024-12-11,2024-12-27,2024-12-30,47037,,165.49,1,3
Economy,2022-10-24,2022-11-14,2022-11-18,69371,Brazil,533.66,2,4
Standard,2024-02-14,2024-02-29,2024-03-08,69736,US,312.84,1,8
Standard,2023-11-12,2023-11-21,2023-11-24,07389,US,419.60,3,3
Standard,2023-02-14,2023-02-25,2023-02-28,48604,US,337.53,2,3
Economy,2022-04-02,2022-04-17,2022-04-20,35952,US,224.65,1,3
Premium,2024-03-11,2024-03-22,2024-03-26,63008,US,315.19,1,4
Economy,2023-07-08,2023-07-21,2023-07-22,20344,US,131.43,1,1
Economy,2023-05-14,2023-05-27,2023-06-02,36944,US,689.20,1,6
Economy,2022-03-09,2022-03-28,2022-03-31,72827,US,200.44,1,3
Standard,2023-04-08,2023-05-03,2023-05-11,39374,UK,482.59,3,8
Economy,2024-02-12,2024-02-26,2024-03-02,31597,,416.49,1,5
Economy,2023-07-27,2023-08-08,2023-08-13,89324,US,561.34,1,5
Economy,2023-11-08,2023-11-23,2023-11-26,01664,US,388.17,2,3
Standard,2022-07-01,2022-07-18,2022-07-19,50982,Germany,138.73,1,1
Standard,2024-06-09,2024-06-23,2024-06-25,37592,,178.19,2,2
Economy,2024-05-29,2024-06-16,2024-06-20,03381,US,489.77,2,4
Economy,2022-10-30,2022-11-15,2022-11-18,26278,US,270.84,2,3
Premium,2024-07-11,2024-07-23,2024-07-25,31883,US,250.38,1,2
Standard,2024-03-19,2024-04-03,2024-04-07,31044,US,222.46,2,4
Economy,2023-02-11,2023-02-21,2023-02-26,95871,US,613.05,3,5
Standard,2022-07-16,2022-07-29,2022-08-03,71652,US,481.77,1,5
Standard,2024-04-15,2024-04-25,2024-04-27,56666,Italy,155.19,1,2
Economy,2022-12-24,2023-01-05,2023-01-11,63262,US,455.97,4,6
Standard,2023-10-27,2023-11-07,2023-11-10,92369,US,353.00,3,3
Premium,2024-06-26,2024-07-11,2024-07-13,40265,US,251.71,1,2
Standard,2024-06-02,2024-06-18,2024-06-19,69022,,117.43,1,1
Economy,2023-08-19,2023-08-30,2023-09-02,41333,France,328.71,2,3
Economy,2022-12-25,2023-01-05,2023-01-09,75955,US,427.49,1,4
Economy,2023-10-28,2023-11-09,2023-11-15,89818,US,570.88,1,6
Economy,2023-04-21,2023-05-04,2023-05-09,57063,US,559.02,1,5
Economy,2022-06-15,2022-06-25,2022-06-28,11389,US,400.82,1,3
Standard,2024-07-22,2024-08-01,2024-08-06,70582,US,404.68,1,5
Standard,2023-09-19,2023-10-01,2023-10-09,04752,US,566.13,1,8
Economy,2024-03-31,2024-04-15,2024-04-22,40048,US,670.70,1,7
Economy,2022-04-09,2022-04-23,2022-04-26,32039,US,327.86,1,3
Standard,2024-12-27,2025-01-05,2025-01-08,47221,US,304.21,2,3
Standard,2022-05-22,2022-06-03,2022-06-05,64289,Germany,151.93,1,2
Economy,2022-02-11,2022-02-22,2022-02-23,49636,Germany,143.92,2,1
Premium,2023-08-13,2023-09-01,2023-09-06,21895,US,460.60,2,5
Economy,2022-02-12,2022-03-03,2022-03-05,74459,Germany,177.15,1,2
Economy,2023-09-27,2023-10-07,2023-10-13,26547,US,576.22,1,6
Economy,2024-02-23,2024-03-09,2024-03-13,00879,US,544.20,1,4
Premium,2024-02-08,2024-02-21,2024-02-24,92975,US,392.05,1,3
Economy,2023-06-27,2023-07-06,2023-07-08,78447,US,175.50,2,2
Economy,2023-12-19,2023-12-30,2024-01-04,11696,Mexico,369.83,2,5
Economy,2022-08-07,2022-08-22,2022-08-24,86187,US,220.00,1,2
Economy,2023-06-25,2023-07-09,2023-07-14,98306,US,570.51,1,5
Economy,2023-06-04,2023-06-18,2023-06-21,21579,Spain,251.99,2,3
Economy,2024-10-02,2024-10-20,2024-10-26,40081,US,525.35,2,6
Standard,2023-10-12,2023-10-29,2023-11-03,95696,US,545.64,1,5
Standard,2022-07-11,2022-07-29,2022-08-01,96976,,202.93,2,3
Economy,2024-05-15,2024-05-28,2024-05-31,03458,US,347.16,2,3
Premium,2023-07-30,2023-08-10,2023-08-13,51791,US,407.06,2,3
Standard,2023-10-19,2023-11-11,2023-11-16,14174,US,415.02,1,5
Standard,2022-07-29,2022-08-21,2022-08-24,53997,US,389.61,2,3
Economy,2023-02-14,2023-03-13,2023-03-18,91605,US,572.42,1,5
Economy,2022-08-19,2022-09-06,2022-09-16,79754,,1501.05,1,10
Economy,2022-08-09,2022-08-31,2022-09-02,14986,US,329.95,3,2
Standard,2023-03-25,2023-04-02,2023-04-07,69105,US,422.62,2,5
Economy,2022-10-12,2022-10-22,2022-10-25,51294,US,415.44,1,3
Economy,2022-08-01,2022-08-11,2022-08-13,47679,US,184.15,1,2
Economy,2023-06-22,2023-07-04,2023-07-08,87098,US,521.32,1,4
Economy,2022-11-13,2022-11-27,2022-11-29,77445,US,219.19,1,2
Economy,2022-08-22,2022-09-01,2022-09-03,04023,US,142.23,1,2
Standard,2022-02-04,2022-02-19,2022-02-22,33942,Mexico,333.89,3,3
Premium,2023-12-18,2023-12-31,2024-01-06,61646,US,921.60,1,6
Standard,2024-07-27,2024-08-17,2024-08-25,00700,US,368.57,5,8
Standard,2024-06-13,2024-06-29,2024-07-07,66531,US,744.92,1,8
Standard,2022-08-26,2022-09-06,2022-09-09,53527,US,349.51,1,3
Premium,2022-06-17,2022-07-05,2022-07-06,46404,Mexico,74.73,1,1
Economy,2022-07-03,2022-07-17,2022-07-23,39110,US,457.08,1,6
Standard,2023-09-27,2023-10-10,2023-10-11,96216,Canada,143.63,1,1
Economy,2023-10-10,2023-10-24,2023-10-25,29292,France,101.03,3,1
Economy,2024-03-02,2024-03-17,2024-03-22,66306,US,458.18,1,5
Standard,2022-12-03,2022-12-19,2022-12-21,87554,Brazil,165.03,2,2
Standard,2023-02-13,2023-03-05,2023-03-07,92231,US,187.87,1,2
Economy,2023-05-24,2023-06-12,2023-06-16,79650,US,551.02,1,4
Premium,2023-11-13,2023-11-30,2023-12-02,83549,US,137.10,1,2
Economy,2023-04-07,2023-04-24,2023-05-03,74007,US,978.06,3,9
Economy,2022-07-31,2022-08-14,2022-08-20,05077,US,285.30,2,6
Premium,2023-11-22,2023-12-10,2023-12-13,08633,US,415.43,2,3
Economy,2023-11-03,2023-11-14,2023-11-17,77312,US,313.96,1,3
Economy,2024-06-14,2024-06-28,2024-07-01,56955,US,265.05,1,3
Premium,2024-12-08,2024-12-31,2025-01-04,79307,US,356.33,1,4
Economy,2024-08-05,2024-08-15,2024-08-19,40700,US,405.06,2,4
Standard,2022-08-13,2022-08-31,2022-09-09,56519,US,884.07,2,9
Economy,2023-03-10,2023-03-26,2023-03-27,13292,US,90.08,1,1
Standard,2023-07-05,2023-07-14,2023-07-15,91076,US,104.99,3,1
Standard,2023-11-24,2023-12-07,2023-12-12,11210,US,420.55,1,5
Standard,2022-03-03,2022-03-14,2022-03-17,21203,US,326.65,2,3
Economy,2024-11-18,2024-12-01,2024-12-03,95737,US,230.11,2,2
Economy,2024-02-22,2024-03-08,2024-03-15,20523,US,386.21,1,7
Standard,2023-02-04,2023-02-23,2023-03-03,29018,,305.48,1,8
Economy,2023-04-06,2023-04-18,2023-04-22,05048,US,434.54,1,4
Standard,2022-08-15,2022-08-28,2022-09-01,53730,US,332.95,3,4
Economy,2023-10-21,2023-11-11,2023-11-16,85572,US,443.25,1,5
Economy,2024-08-06,2024-08-24,2024-08-30,21187,US,619.19,5,6
Economy,2023-06-07,2023-06-21,2023-06-23,96108,US,136.35,1,2
Economy,2022-06-10,2022-06-29,2022-07-03,34800,US,337.14,1,4
Standard,2024-06-09,2024-06-22,2024-06-23,94866,Italy,104.58,1,1
Standard,2022-03-25,2022-04-08,2022-04-13,13009,US,544.17,1,5
Economy,2024-12-15,2024-12-23,2024-12-26,44542,US,252.96,1,3
Standard,2023-05-27,2023-06-07,2023-06-14,57139,US,647.42,1,7
Economy,2022-07-29,2022-08-20,2022-08-24,85762,US,519.55,1,4
Premium,2024-12-13,2024-12-22,2024-12-23,63015,Australia,96.74,1,1
Economy,2023-10-12,2023-10-30,2023-10-31,35205,US,123.04,1,1
Economy,2023-12-18,2024-01-03,2024-01-07,02943,US,380.65,1,4
Premium,2022-03-21,2022-04-02,2022-04-04,07551,US,211.79,1,2
Standard,2022-09-15,2022-09-29,2022-09-30,89091,US,72.80,2,1
Standard,2023-12-20,2023-12-31,2024-01-08,26266,US,1187.97,1,8
Standard,2023-08-10,2023-08-23,2023-08-26,40705,US,282.70,3,3
Standard,2022-07-11,2022-07-26,2022-07-31,98151,US,481.64,5,5
Premium,2023-09-19,2023-10-02,2023-10-05,51034,US,245.78,2,3
Standard,2024-11-23,2024-12-02,2024-12-05,78494,US,276.23,1,3
Standard,2024-08-18,2024-09-06,2024-09-11,52578,US,603.38,3,5
Economy,2024-12-27,2025-01-09,2025-01-10,25000,US,124.53,1,1
Economy,2022-02-24,2022-03-21,2022-03-23,75198,US,234.31,3,2
Economy,2023-02-09,2023-02-21,2023-02-27,19375,US,349.19,1,6
Standard,2023-04-24,2023-05-08,2023-05-12,99383,US,447.77,1,4
Economy,2023-02-16,2023-02-26,2023-03-03,01766,US,340.07,2,5
Economy,2023-09-20,2023-10-06,2023-10-09,89622,France,196.98,1,3
Economy,2024-06-11,2024-06-22,2024-06-26,26635,Canada,432.37,1,4
Premium,2023-03-19,2023-04-08,2023-04-12,67244,US,485.20,1,4
Standard,2024-05-11,2024-05-30,2024-06-10,22194,US,1450.35,2,11
Premium,2023-08-02,2023-08-20,2023-08-24,31332,UK,330.40,2,4
Premium,2022-12-03,2022-12-15,2022-12-17,56323,US,204.47,2,2
Economy,2022-11-04,2022-11-11,2022-11-20,79880,Spain,458.28,2,9
Standard,2024-12-09,2024-12-24,2024-12-30,40428,US,811.49,2,6
Premium,2024-06-12,2024-06-22,2024-06-26,49997,US,523.97,1,4
Economy,2023-05-05,2023-05-25,2023-05-30,40046,US,634.23,1,5
Economy,2023-03-29,2023-04-11,2023-04-15,06062,US,337.15,5,4
Standard,2022-05-14,2022-05-28,2022-06-01,11138,US,386.50,2,4
Standard,2024-06-11,2024-06-25,2024-06-26,26151,US,55.40,1,1
Standard,2024-01-31,2024-02-11,2024-02-14,61987,Australia,299.73,2,3
Economy,2022-06-20,2022-07-06,2022-07-09,71787,US,272.01,1,3
Standard,2023-09-10,2023-09-25,2023-09-29,97954,US,292.00,1,4
Premium,2024-04-02,2024-04-17,2024-04-23,43204,US,744.04,1,6
Standard,2023-07-24,2023-08-05,2023-08-08,57163,US,278.84,1,3
Economy,2023-11-05,2023-11-19,2023-11-23,00258,US,428.68,1,4
Standard,2022-11-01,2022-11-13,2022-11-14,29090,US,118.82,1,1
Premium,2023-06-09,2023-06-17,2023-06-20,51088,US,246.33,2,3
Economy,2022-09-19,2022-10-11,2022-10-16,95423,US,471.94,4,5
Standard,2022-09-17,2022-10-08,2022-10-15,57040,US,509.86,1,7
Standard,2022-12-23,2023-01-07,2023-01-10,89865,France,376.41,1,3
Economy,2024-03-08,2024-03-25,2024-03-31,20135,US,797.91,2,6
Economy,2024-08-16,2024-08-28,2024-09-01,16272,Brazil,239.75,2,4
Standard,2022-08-18,2022-08-29,2022-09-05,33508,Japan,624.54,3,7
Economy,2024-08-18,2024-09-08,2024-09-13,30122,US,582.14,1,5
Economy,2024-09-16,2024-10-05,2024-10-12,19975,,705.97,1,7
Premium,2024-08-23,2024-08-31,2024-09-02,98509,Italy,238.53,4,2
Economy,2023-08-16,2023-08-31,2023-09-07,37468,US,823.89,1,7
Premium,2023-03-14,2023-03-28,2023-03-31,26265,US,251.11,5,3
Premium,2023-09-26,2023-10-12,2023-10-14,66635,,156.42,4,2
Standard,2023-12-13,2023-12-24,2023-12-29,27345,US,397.02,1,5
Economy,2024-12-10,2024-12-20,2024-12-26,49022,US,429.04,2,6
Economy,2022-12-17,2022-12-22,2022-12-28,45243,US,572.69,2,6
Standard,2022-11-20,2022-12-02,2022-12-09,98747,US,538.90,1,7
Standard,2022-07-28,2022-08-16,2022-08-17,48364,US,101.74,1,1
Standard,2022-12-16,2022-12-28,2022-12-30,78936,US,273.31,1,2
Standard,2023-12-22,2024-01-05,2024-01-10,24358,US,609.88,3,5
Economy,2022-06-29,2022-07-10,2022-07-16,19742,US,448.08,1,6
Standard,2024-03-25,2024-04-05,2024-04-12,12599,France,679.22,2,7
Economy,2022-10-30,2022-11-07,2022-11-13,89934,Japan,633.43,1,6
Economy,2023-06-25,2023-07-12,2023-07-13,60175,Brazil,69.62,3,1
Economy,2023-11-06,2023-11-12,2023-11-19,37845,US,501.02,2,7
Standard,2022-02-13,2022-02-27,2022-03-03,14483,US,259.87,2,4
Economy,2024-02-07,2024-02-22,2024-02-27,80842,UK,670.68,1,5
Standard,2022-05-14,2022-05-31,2022-06-08,86313,,758.42,1,8
Standard,2023-07-26,2023-08-08,2023-08-13,17512,US,573.84,1,5
Economy,2024-07-16,2024-07-29,2024-08-01,53302,US,309.27,1,3
Economy,2023-12-03,2023-12-16,2023-12-21,67349,US,248.64,3,5
Economy,2022-12-27,2023-01-06,2023-01-08,30335,US,212.66,2,2
Economy,2024-08-10,2024-08-29,2024-09-02,34801,US,479.08,1,4
Standard,2022-11-28,2022-12-17,2022-12-21,06080,US,451.85,2,4
Standard,2024-08-03,2024-08-18,2024-08-23,99333,,396.47,3,5
Standard,2022-10-06,2022-10-18,2022-10-26,39049,US,679.79,1,8
Economy,2022-04-07,2022-04-23,2022-04-27,60023,US,393.77,2,4
Economy,2024-09-17,2024-10-02,2024-10-06,49755,US,308.74,2,4
Economy,2022-09-14,2022-10-04,2022-10-08,82965,France,441.93,3,4
Standard,2023-10-21,2023-11-09,2023-11-12,71888,UK,172.80,2,3
Premium,2024-04-22,2024-05-07,2024-05-12,62223,Japan,607.59,1,5
Economy,2022-12-20,2023-01-04,2023-01-11,80473,US,800.75,1,7
Economy,2024-08-21,2024-09-09,2024-09-11,23478,US,216.23,2,2
Standard,2023-05-16,2023-06-05,2023-06-10,96895,,477.17,1,5
Premium,2024-05-14,2024-05-23,2024-05-29,57624,US,683.49,1,6
Economy,2023-05-11,2023-05-25,2023-05-27,69398,US,166.68,2,2
Economy,2023-08-19,2023-09-01,2023-09-03,92421,US,190.37,1,2
Standard,2022-08-12,2022-08-23,2022-08-26,96285,Australia,359.86,1,3
Premium,2023-07-15,2023-08-02,2023-08-10,96438,US,676.06,1,8
Economy,2022-04-03,2022-04-18,2022-04-24,83277,US,819.15,2,6
Standard,2023-09-23,2023-10-04,2023-10-10,07808,US,535.55,2,6
Standard,2023-06-17,2023-07-02,2023-07-07,98091,Mexico,419.49,1,5
Economy,2024-08-18,2024-09-03,2024-09-06,23883,,331.61,2,3
Standard,2023-07-26,2023-08-09,2023-08-15,75939,US,770.66,1,6
Economy,2023-01-01,2023-01-12,2023-01-17,65953,US,506.23,1,5
Economy,2023-02-02,2023-02-16,2023-02-21,77087,US,641.15,4,5
Economy,2024-05-04,2024-05-18,2024-05-22,48289,US,549.31,5,4
Standard,2023-10-06,2023-10-15,2023-10-16,77689,US,100.10,1,1
Economy,2022-06-20,2022-07-05,2022-07-06,32084,Japan,108.96,2,1
Economy,2022-02-12,2022-02-27,2022-03-04,74622,US,706.58,1,5
Standard,2023-12-03,2023-12-17,2023-12-18,11647,US,117.11,1,1
Economy,2022-02-08,2022-02-22,2022-02-28,99922,UK,905.19,1,6
Economy,2022-08-21,2022-09-06,2022-09-09,69878,US,420.09,3,3
Economy,2023-12-16,2023-12-25,2023-12-29,29076,US,380.18,1,4
Economy,2024-02-10,2024-02-26,2024-02-29,99930,US,255.40,4,3
Standard,2024-08-20,2024-08-30,2024-09-03,31649,US,502.21,2,4
Economy,2024-09-11,2024-09-24,2024-09-25,84611,US,101.49,5,1
Standard,2023-06-14,2023-06-30,2023-07-02,48336,US,199.13,1,2
Economy,2022-12-09,2022-12-23,2022-12-28,17961,US,357.08,3,5
Economy,2022-06-07,2022-06-16,2022-06-21,88338,US,430.29,1,5
Standard,2024-01-01,2024-01-15,2024-01-17,12609,US,206.14,3,2
Economy,2023-07-04,2023-07-20,2023-07-22,43590,US,104.31,2,2
Economy,2024-03-17,2024-04-02,2024-04-08,10023,US,469.17,1,6
Standard,2023-09-02,2023-09-20,2023-09-27,66055,France,552.99,1,7
Premium,2024-03-05,2024-03-17,2024-03-24,88249,US,1091.75,1,7
Premium,2022-02-27,2022-03-12,2022-03-16,39877,US,408.17,2,4
Economy,2022-06-24,2022-07-07,2022-07-11,15498,US,412.04,1,4
Standard,2022-08-02,2022-08-20,2022-08-24,11107,US,611.42,2,4
Economy,2023-04-27,2023-05-13,2023-05-15,50986,US,105.44,1,2
Economy,2022-07-01,2022-07-24,2022-07-29,29545,US,331.69,1,5
Economy,2022-12-02,2022-12-19,2022-12-24,59155,US,429.29,1,5
Premium,2024-07-18,2024-08-04,2024-08-07,42556,US,315.73,3,3
Premium,2022-11-02,2022-11-15,2022-11-19,94439,US,400.14,2,4
Economy,2024-05-04,2024-05-19,2024-05-23,84211,US,427.89,1,4
Economy,2022-08-14,2022-09-02,2022-09-07,59492,US,393.21,1,5
Standard,2024-09-21,2024-10-03,2024-10-05,83604,US,183.48,2,2
Economy,2022-12-09,2022-12-24,2022-12-27,00418,US,380.91,1,3
Economy,2022-09-28,2022-10-13,2022-10-18,58053,US,428.93,2,5
Economy,2022-07-02,2022-07-17,2022-07-21,75634,US,489.72,5,4
Economy,2022-09-03,2022-09-25,2022-09-28,59317,US,192.99,3,3
Economy,2023-02-11,2023-02-21,2023-02-23,35902,US,123.46,1,2
